Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP100611,8000,3000,Self-Employed,33,Single,1.0,545.0,0,39.8,24500.0,219000.0,244000,60,Home,Urban,Postgraduate,Female,Private,0
APP100612,8000,0,Self-Employed,36,Married,2.0,654.0,1,36.6,5800.0,0.0,206000,60,Education,Urban,Graduate,Female,Self,0
APP100613,8000,3000,Salaried,37,Married,0.0,604.0,0,50.5,32600.0,167000.0,168000,36,Home,Rural,Graduate,Male,Private,0
APP100614,8000,0,Business,47,Married,0.0,619.0,2,5.3,16100.0,156000.0,186000,360,Home,Rural,Undergraduate,Male,Private,1
APP100615,8000,3000,Business,38,Married,3.0,603.0,0,5.0,46900.0,13000.0,93000,360,Education,Semi-Urban,Graduate,Female,Govt,1
APP100616,8000,3000,Salaried,36,Single,0.0,603.0,1,11.7,5900.0,198000.0,153000,120,Home,Semi-Urban,Postgraduate,Female,Private,1
APP100617,8000,3000,Salaried,48,Single,2.0,513.0,0,38.5,16300.0,311000.0,246000,60,Home,Urban,Postgraduate,Male,Self,0
APP100618,8000,0,Business,44,Married,0.0,699.0,0,7.9,16900.0,0.0,227000,360,Education,Urban,Undergraduate,Male,Private,0
APP100619,8000,3000,Self-Employed,30,Married,1.0,743.0,0,90.0,23800.0,5000.0,229000,12,Personal,Urban,Graduate,Male,Private,0
APP100620,8000,0,Salaried,26,Married,0.0,678.0,1,5.0,11500.0,5000.0,118000,240,Business,Semi-Urban,Graduate,Male,Private,0
APP100621,8000,0,Salaried,29,Married,2.0,688.0,3,5.0,24700.0,0.0,108000,360,Personal,Urban,Undergraduate,Female,Self,0
APP100622,8000,3000,Salaried,37,Single,0.0,721.0,0,8.9,4300.0,70000.0,169000,180,Education,Rural,Undergraduate,Female,Private,1
APP100623,8000,0,Salaried,25,Single,1.0,710.0,1,90.0,7700.0,66000.0,173000,12,Education,Urban,Postgraduate,Female,Private,0
APP100624,8000,3000,Self-Employed,38,Single,0.0,756.0,0,24.5,1800.0,153000.0,152000,60,Home,Semi-Urban,Graduate,Male,Private,1
APP100625,8000,3000,Salaried,36,Single,1.0,779.0,1,5.1,6200.0,243000.0,190000,360,Home,Semi-Urban,Graduate,Female,Govt,1
APP100626,8000,3000,Salaried,21,Single,0.0,814.0,1,90.0,3500.0,143000.0,266000,12,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP100627,8000,0,Self-Employed,23,Married,0.0,498.0,1,8.8,11300.0,50000.0,94000,120,Education,Urban,Undergraduate,Male,Self,0
APP100628,8000,3600,Salaried,21,Married,1.0,714.0,1,9.3,21700.0,0.0,269000,240,Personal,Rural,Undergraduate,Male,Self,0
APP100629,8000,0,Salaried,34,Married,0.0,555.0,2,6.1,14300.0,0.0,194000,360,Personal,Semi-Urban,Graduate,Male,Self,0
APP100630,8000,3000,Self-Employed,48,Married,2.0,806.0,0,16.4,17700.0,360000.0,294000,180,Home,Semi-Urban,Graduate,Female,Self,1
APP100631,8000,0,Business,21,Single,2.0,669.0,2,11.6,8900.0,0.0,53000,60,Personal,Semi-Urban,Graduate,Male,Private,0
APP100632,8000,0,Salaried,24,Married,1.0,696.0,1,5.0,7000.0,33000.0,70000,180,Education,Urban,Undergraduate,Male,Self,1
APP100633,8000,3000,Salaried,36,Married,0.0,690.0,0,49.5,2500.0,0.0,318000,60,Education,Semi-Urban,Postgraduate,Male,Private,0
APP100634,8000,0,Salaried,27,Married,1.0,698.0,0,17.4,1200.0,16000.0,72000,60,Personal,Semi-Urban,Graduate,Male,Govt,1
APP100635,8000,3000,Salaried,27,Single,0.0,812.0,2,5.6,1800.0,0.0,195000,360,Business,Rural,Graduate,Male,Private,1
APP100636,8000,3000,Salaried,43,Married,2.0,783.0,1,19.3,4200.0,14000.0,110000,60,Business,Rural,Postgraduate,Male,Self,1
APP100637,8000,0,Salaried,33,Single,0.0,816.0,1,90.0,20200.0,52000.0,204000,12,Business,Urban,Graduate,Female,Private,0
APP100638,8000,3000,Salaried,23,Single,0.0,662.0,0,6.0,2400.0,84000.0,91000,120,Home,Urban,Undergraduate,Male,Self,1
APP100639,8000,0,Salaried,21,Married,0.0,488.0,0,5.0,3600.0,52000.0,64000,180,Home,Urban,Undergraduate,Male,Govt,0
APP100640,8000,3000,Salaried,60,Married,3.0,723.0,3,8.0,5100.0,222000.0,199000,240,Home,Rural,Graduate,Male,Private,1
APP100641,8000,3000,Salaried,49,Single,2.0,555.0,3,5.0,29400.0,143000.0,129000,240,Home,Urban,Graduate,Female,Private,0
APP100642,8000,3000,Salaried,33,Married,0.0,639.0,1,10.1,7800.0,126000.0,241000,240,Education,Semi-Urban,Undergraduate,Male,Govt,1
APP100643,8000,0,Salaried,38,Single,3.0,666.0,1,8.2,9300.0,0.0,179000,240,Personal,Semi-Urban,Graduate,Male,Govt,0
APP100644,8000,3000,Salaried,33,Married,0.0,672.0,1,9.8,12200.0,107000.0,221000,240,Personal,Semi-Urban,Graduate,Male,Govt,1
APP100645,8000,3000,Business,43,Married,2.0,729.0,1,49.1,32700.0,0.0,286000,60,Business,Urban,Undergraduate,Male,Self,0
APP100646,8000,0,Self-Employed,29,Single,1.0,588.0,1,21.0,8800.0,107000.0,182000,120,Business,Urban,Undergraduate,Male,Govt,1
APP100647,8000,3000,Self-Employed,32,Single,2.0,712.0,3,5.0,1400.0,142000.0,116000,240,Home,Semi-Urban,Undergraduate,Female,Private,0
APP100648,8000,0,Self-Employed,42,Single,0.0,646.0,2,21.6,9200.0,21000.0,63000,36,Business,Urban,Graduate,Male,Govt,1
APP100649,8000,0,Salaried,52,Single,1.0,892.0,1,44.8,34200.0,102000.0,192000,60,Education,Urban,Graduate,Male,Private,1
APP100650,8000,0,Salaried,45,Single,1.0,536.0,0,22.3,15400.0,0.0,190000,120,Education,Urban,Graduate,Female,Private,0
APP100651,8000,0,Salaried,50,Single,0.0,659.0,4,12.3,10000.0,108000.0,211000,180,Personal,Semi-Urban,Graduate,Female,Private,0
APP100652,8000,3000,Self-Employed,34,Single,,727.0,1,5.6,11500.0,135000.0,119000,180,Home,Urban,Undergraduate,Male,Private,1
APP100653,8000,3000,Self-Employed,31,Married,2.0,618.0,3,5.0,1300.0,2000.0,125000,240,Business,Urban,Graduate,Male,Private,0
APP100654,8900,3000,Salaried,21,Married,1.0,620.0,1,9.4,1100.0,0.0,236000,180,Personal,Urban,Postgraduate,Male,Private,0
APP100655,8000,3000,Salaried,38,Single,1.0,799.0,0,5.0,19800.0,40000.0,107000,360,Business,Urban,Graduate,Male,Self,1
APP100656,8000,3000,Salaried,41,Married,0.0,747.0,1,11.3,29300.0,0.0,144000,120,Business,Semi-Urban,Graduate,Female,Govt,1
APP100657,8000,0,Salaried,34,Married,0.0,,2,14.7,4300.0,,204000,180,Personal,Urban,Undergraduate,Female,Private,0
APP100658,8000,0,Self-Employed,30,Married,2.0,546.0,0,90.0,9800.0,123000.0,112000,12,Home,Semi-Urban,Graduate,Female,Private,0
APP100659,8000,3000,Self-Employed,50,Married,2.0,716.0,2,5.8,15100.0,71000.0,69000,120,Home,Urban,Graduate,Male,Govt,0
APP100660,8000,5000,Salaried,44,Married,2.0,701.0,1,5.9,42600.0,298000.0,281000,360,Home,Rural,Graduate,Male,Private,1
APP100661,8000,3000,Business,51,Married,2.0,731.0,0,9.5,7500.0,91000.0,114000,120,Home,Urban,Graduate,Male,Private,1
APP100662,8000,3000,Self-Employed,28,Single,2.0,668.0,0,20.6,16900.0,0.0,118000,60,Business,Rural,Graduate,Female,Private,0
APP100663,8000,0,Salaried,30,Married,0.0,757.0,0,5.0,59500.0,44000.0,51000,180,Home,Rural,Graduate,Male,Private,1
APP100664,8000,0,Salaried,50,Married,0.0,824.0,0,57.9,6100.0,0.0,159000,36,Business,Semi-Urban,Postgraduate,Male,Self,0
APP100665,8000,3100,Salaried,37,Married,2.0,801.0,2,12.1,8600.0,99000.0,216000,180,Personal,Rural,Undergraduate,Female,Self,1
APP100666,8000,0,Salaried,32,Married,0.0,598.0,1,7.0,2700.0,61000.0,67000,120,Home,Urban,Postgraduate,Female,Self,1
APP100667,8000,3000,Salaried,33,Married,3.0,900.0,0,6.7,2800.0,34000.0,79000,120,Education,Urban,Graduate,Female,Private,1
APP100668,8000,0,Salaried,37,Single,2.0,739.0,0,6.2,19400.0,18000.0,142000,240,Education,Urban,Postgraduate,Male,Private,1
APP100669,8000,5300,Salaried,48,Married,1.0,551.0,0,9.2,26700.0,93000.0,329000,240,Education,Urban,Graduate,Female,Private,1
APP100670,8000,3000,Salaried,36,Single,0.0,695.0,3,28.2,25900.0,0.0,318000,120,Personal,Urban,Postgraduate,Female,Govt,0
APP100671,8000,0,Business,45,Married,1.0,692.0,1,5.0,2900.0,65000.0,62000,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP100672,8000,0,Salaried,42,Married,2.0,669.0,0,9.4,6600.0,107000.0,184000,240,Personal,Urban,Graduate,Male,Private,1
APP100673,8000,0,Salaried,29,Married,2.0,653.0,1,5.0,13100.0,44000.0,85000,240,Education,Urban,Undergraduate,Male,Private,1
APP100674,8000,3000,Salaried,29,Married,0.0,711.0,4,11.0,800.0,0.0,75000,60,Personal,Urban,Undergraduate,Female,Self,0
APP100675,8000,3300,Business,33,Single,2.0,727.0,2,13.4,12800.0,17000.0,159000,120,Business,Semi-Urban,Undergraduate,Male,Govt,0
APP100676,8000,3000,Salaried,24,Single,1.0,627.0,0,18.2,53100.0,260000.0,218000,120,Home,Rural,Graduate,Male,Private,1
APP100677,8000,0,Salaried,32,Single,0.0,615.0,2,38.2,25300.0,210000.0,163000,60,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP100678,8000,3000,Business,53,Married,0.0,620.0,1,71.6,700.0,47000.0,79000,12,Personal,Semi-Urban,Undergraduate,Female,Private,0
APP100679,8000,0,Business,37,Married,1.0,664.0,0,56.0,12100.0,0.0,226000,60,Business,Urban,Graduate,Male,Govt,0
APP100680,8000,0,Business,30,Married,0.0,735.0,3,5.0,10100.0,0.0,58000,360,Education,Rural,Undergraduate,Male,Private,0
APP100681,8000,0,Salaried,57,Single,0.0,772.0,2,6.4,10600.0,88000.0,90000,180,Home,Urban,Graduate,Male,Private,1
APP100682,8000,0,Salaried,28,Married,0.0,652.0,1,12.6,9000.0,130000.0,131000,120,Home,Rural,Graduate,Female,Private,1
APP100683,8000,0,Self-Employed,28,Single,3.0,770.0,1,13.0,5800.0,216000.0,230000,240,Home,Semi-Urban,Undergraduate,Male,Private,1
APP100684,8000,3000,Business,50,Married,0.0,719.0,0,14.7,800.0,360000.0,328000,240,Home,Urban,Undergraduate,Male,Private,1
APP100685,8000,0,Self-Employed,44,Married,0.0,,2,6.2,11100.0,20000.0,50000,120,Education,Rural,Undergraduate,Female,Private,0
APP100686,8000,0,Self-Employed,36,Married,0.0,848.0,0,6.6,15200.0,53000.0,91000,180,Personal,Rural,Undergraduate,Male,Private,1
APP100687,8000,0,Salaried,46,Married,2.0,701.0,1,54.0,4700.0,149000.0,144000,36,Home,Semi-Urban,Graduate,Female,Private,0
APP100688,8000,3000,Self-Employed,41,Single,2.0,667.0,0,11.5,28500.0,207000.0,249000,180,Home,Urban,Graduate,Male,Self,1
APP100689,8000,0,Salaried,26,Married,2.0,755.0,0,16.0,1600.0,0.0,174000,120,Education,Semi-Urban,Undergraduate,Male,Private,1
APP100690,8000,0,Salaried,21,Single,1.0,537.0,4,10.6,1400.0,38000.0,96000,120,Business,Urban,Graduate,Male,Private,0
APP100691,8000,0,Salaried,32,Married,,652.0,1,8.0,8800.0,27000.0,86000,120,Education,Urban,Postgraduate,Male,Self,0
APP100692,8000,3000,Salaried,48,Single,1.0,687.0,2,5.0,4100.0,16000.0,70000,240,Business,Urban,Postgraduate,Female,Self,1
APP100693,8000,0,Salaried,33,Married,1.0,728.0,2,14.5,21400.0,53000.0,210000,180,Personal,Semi-Urban,Graduate,Male,Self,0
APP100694,8000,3000,Salaried,42,Single,0.0,669.0,4,14.8,5300.0,181000.0,166000,120,Home,Semi-Urban,Graduate,Female,Private,0
APP100695,8000,3000,Self-Employed,39,Single,1.0,531.0,4,90.0,31500.0,377000.0,294000,12,Home,Urban,Postgraduate,Male,Private,0
APP100696,8000,3000,Salaried,21,Single,0.0,592.0,1,5.1,3900.0,0.0,151000,240,Personal,Rural,Undergraduate,Male,Private,0
APP100697,8000,3000,Self-Employed,33,Married,2.0,617.0,3,5.7,9400.0,157000.0,266000,360,Personal,Urban,Postgraduate,Male,Private,1
APP100698,8000,3000,Salaried,41,Single,1.0,701.0,0,5.0,1100.0,39000.0,84000,240,Personal,Urban,Postgraduate,Female,Self,0
APP100699,8000,0,Salaried,30,Married,1.0,555.0,1,7.1,7700.0,0.0,204000,360,Personal,Semi-Urban,Graduate,Male,Private,0
APP100700,8000,0,Salaried,34,Married,,790.0,2,84.6,8700.0,0.0,219000,36,Personal,Rural,Graduate,Male,Self,0
APP100701,8000,0,Salaried,41,Married,2.0,,3,20.8,27200.0,113000.0,99000,60,Home,Rural,Graduate,Male,Private,0
APP100702,8000,0,Salaried,38,Married,1.0,697.0,1,6.1,1800.0,1000.0,75000,180,Business,Rural,Graduate,Male,Private,0
APP100703,8000,0,Salaried,48,Single,1.0,664.0,0,18.9,6100.0,41000.0,86000,60,Personal,Urban,Graduate,Male,Self,0
APP100704,8000,3000,Salaried,41,Married,0.0,542.0,1,90.0,34600.0,0.0,295000,12,Education,Rural,Graduate,Female,Self,0
APP100705,8000,3000,Business,28,Married,0.0,680.0,1,11.9,39600.0,0.0,142000,120,Personal,Rural,Graduate,Male,Self,0
APP100706,8000,0,Salaried,33,Single,0.0,739.0,1,22.6,3500.0,0.0,92000,60,Personal,Urban,Graduate,Female,Self,0
APP100707,8000,0,Business,38,Married,0.0,650.0,2,45.9,4100.0,199000.0,236000,60,Home,Semi-Urban,Graduate,Male,Private,0
APP100708,8000,0,Salaried,51,Single,2.0,760.0,2,5.6,1500.0,0.0,177000,360,Education,Semi-Urban,Postgraduate,Female,Private,0
APP100709,8000,3100,Self-Employed,33,Married,2.0,674.0,0,38.3,1000.0,304000.0,288000,60,Home,Semi-Urban,Postgraduate,Female,Self,0
APP100710,8000,3000,Self-Employed,21,Married,0.0,734.0,1,67.4,5500.0,4000.0,263000,36,Education,Rural,Graduate,Male,Private,0
APP100711,8000,3000,Self-Employed,42,Married,0.0,670.0,0,41.1,4300.0,152000.0,165000,36,Home,Urban,Undergraduate,Female,Private,1
APP100712,8000,3000,Salaried,30,Single,1.0,698.0,2,6.7,63700.0,237000.0,294000,360,Home,Semi-Urban,Graduate,Male,Private,1
APP100713,8000,0,Salaried,25,Single,1.0,758.0,0,9.1,11500.0,168000.0,161000,240,Home,Urban,Undergraduate,Female,Private,1
APP100714,8000,0,Salaried,38,Single,2.0,566.0,2,55.5,6600.0,25000.0,174000,36,Education,Semi-Urban,Graduate,Female,Govt,0
APP100715,8000,0,Business,47,Married,1.0,738.0,0,25.5,15600.0,10000.0,111000,60,Business,Rural,Undergraduate,Male,Private,0
APP100716,8000,3000,Business,32,Married,2.0,774.0,0,14.0,22700.0,286000.0,325000,240,Home,Urban,Graduate,Male,Govt,1
APP100717,8000,0,Business,42,Married,0.0,861.0,2,50.6,27300.0,0.0,212000,60,Education,Urban,Undergraduate,Male,Private,0
APP100718,8000,0,Salaried,44,Married,0.0,686.0,0,5.0,10500.0,65000.0,76000,360,Home,Rural,Graduate,Male,Self,1
APP100719,8000,3000,Self-Employed,45,Married,3.0,491.0,0,5.6,7900.0,16000.0,120000,180,Personal,Rural,Postgraduate,Male,Private,0
APP100720,8000,3000,Business,30,Single,0.0,511.0,1,40.4,9500.0,245000.0,264000,60,Home,Semi-Urban,Graduate,Male,Self,0
APP100721,8000,3000,Salaried,26,Married,0.0,600.0,0,5.0,7600.0,,73000,360,Home,Urban,Graduate,Male,Private,1
APP100722,8000,3200,Salaried,28,Married,0.0,795.0,0,11.2,4800.0,136000.0,157000,120,Home,Semi-Urban,Undergraduate,Female,Self,1
APP100723,8000,0,Self-Employed,45,Single,1.0,877.0,0,33.2,23000.0,0.0,150000,60,Business,Rural,Graduate,Male,Private,0
APP100724,8000,3000,Self-Employed,44,Single,0.0,643.0,0,8.9,6700.0,58000.0,120000,120,Personal,Rural,Undergraduate,Male,Govt,1
APP100725,8000,0,Business,28,Married,2.0,676.0,1,9.1,2900.0,233000.0,216000,240,Home,Urban,Graduate,Male,Self,1
APP100726,8200,0,Salaried,59,Married,3.0,447.0,0,42.2,8300.0,232000.0,224000,60,Home,Semi-Urban,Graduate,Male,Self,0
APP100727,8000,3000,Self-Employed,27,Married,2.0,730.0,1,26.6,16600.0,394000.0,319000,120,Home,Urban,Postgraduate,Male,Private,0
APP100728,8000,0,Salaried,47,Married,0.0,684.0,1,86.4,1900.0,64000.0,76000,12,Home,Urban,Graduate,Male,Self,0
APP100729,8000,3000,Salaried,53,Single,3.0,633.0,3,5.0,6200.0,1000.0,87000,360,Personal,Semi-Urban,Graduate,Female,Private,1
APP100730,8000,0,Salaried,39,Married,2.0,593.0,0,16.7,3600.0,41000.0,155000,120,Education,Urban,Undergraduate,Female,Self,0
APP100731,8000,3000,Business,30,Single,0.0,624.0,3,46.1,71900.0,58000.0,275000,60,Personal,Urban,Undergraduate,Male,Private,0
APP100732,8000,0,Self-Employed,30,Single,0.0,558.0,0,7.0,8900.0,108000.0,104000,180,Home,Semi-Urban,Undergraduate,Female,Private,0
APP100733,8000,0,Salaried,35,Single,1.0,586.0,2,5.0,38300.0,0.0,94000,240,Personal,Semi-Urban,Graduate,Male,Private,0
APP100734,8000,3000,Salaried,48,Married,2.0,565.0,0,5.0,10300.0,208000.0,203000,360,Home,Rural,Postgraduate,Female,Private,1
APP100735,8000,4100,Business,26,Married,0.0,556.0,4,12.7,11300.0,189000.0,213000,120,Home,Semi-Urban,Graduate,Female,Private,0
APP100736,8000,0,Salaried,21,Single,1.0,560.0,2,5.0,7600.0,19000.0,140000,360,Personal,Semi-Urban,Graduate,Male,Private,0
APP100737,8000,3000,Business,41,Married,3.0,731.0,0,9.8,6500.0,172000.0,173000,180,Home,Urban,Undergraduate,Male,Govt,1
APP100738,8000,0,Salaried,43,Married,0.0,576.0,0,52.5,7500.0,45000.0,188000,36,Personal,Urban,Graduate,Male,Private,0
APP100739,8000,0,Salaried,57,Married,0.0,667.0,1,5.9,4200.0,0.0,166000,360,Business,Semi-Urban,Graduate,Male,Private,0
APP100740,8000,0,Salaried,24,Married,3.0,573.0,1,8.6,8000.0,138000.0,142000,180,Home,Urban,Graduate,Female,Self,0
APP100741,8000,0,Salaried,36,Single,0.0,577.0,1,10.6,1600.0,0.0,186000,240,Business,Rural,Postgraduate,Male,Private,0
APP100742,8000,3000,Self-Employed,49,Married,3.0,573.0,1,5.0,9600.0,124000.0,135000,360,Home,Semi-Urban,Undergraduate,Female,Self,1
APP100743,8000,0,Salaried,39,Married,2.0,759.0,1,13.2,2400.0,246000.0,219000,180,Home,Urban,Postgraduate,Female,Self,1
APP100744,8000,3000,Salaried,36,Married,0.0,663.0,0,90.0,8900.0,64000.0,167000,12,Personal,Semi-Urban,Graduate,Male,Private,0
APP100745,8000,3000,Business,45,Married,0.0,612.0,0,5.0,11200.0,9000.0,152000,360,Personal,Rural,Undergraduate,Female,Self,0
APP100746,8000,0,Salaried,32,Single,0.0,589.0,0,33.5,33400.0,126000.0,152000,60,Home,Urban,Postgraduate,Female,Private,0
APP100747,8000,0,Salaried,46,Single,0.0,559.0,0,6.4,11100.0,0.0,100000,180,Personal,Urban,Graduate,Female,Govt,0
APP100748,8000,0,Business,25,Married,2.0,615.0,0,17.0,6200.0,,100000,60,Business,Rural,Graduate,Female,Private,0
APP100749,8000,0,Self-Employed,22,Married,1.0,542.0,1,15.4,,76000.0,63000,60,Home,Urban,Graduate,Female,Private,0
APP100750,8000,0,Salaried,35,Married,2.0,624.0,2,10.3,16600.0,81000.0,173000,240,Business,Urban,Graduate,Male,Self,0
APP100751,8000,3000,Business,21,Single,1.0,616.0,0,22.9,7300.0,2000.0,307000,120,Personal,Urban,Undergraduate,Female,Private,0
APP100752,9900,0,Self-Employed,38,Married,1.0,601.0,1,10.6,3800.0,0.0,222000,240,Business,Semi-Urban,Graduate,Male,Private,0
APP100753,8000,3000,Salaried,21,Single,3.0,791.0,0,6.1,9400.0,233000.0,216000,360,Home,Semi-Urban,Graduate,Female,Private,1
APP100754,8000,3300,Salaried,40,Married,2.0,634.0,3,19.7,1300.0,94000.0,261000,120,Personal,Semi-Urban,Undergraduate,Female,Private,0
APP100755,8000,0,Self-Employed,39,Single,3.0,655.0,1,16.4,8800.0,193000.0,234000,180,Home,Rural,Undergraduate,Male,Govt,1
APP100756,8000,0,Self-Employed,37,Married,0.0,787.0,1,6.2,3700.0,0.0,113000,240,Business,Rural,Postgraduate,Male,Private,0
APP100757,8000,0,Salaried,42,Single,2.0,549.0,1,7.4,5800.0,35000.0,131000,240,Personal,Rural,Graduate,Male,Self,0
APP100758,8000,3000,Business,40,Married,1.0,636.0,0,8.1,59500.0,44000.0,142000,180,Education,Semi-Urban,Graduate,Male,Self,1
APP100759,8500,0,Self-Employed,35,Single,3.0,540.0,0,5.5,5000.0,62000.0,54000,120,Home,Urban,Graduate,Male,Private,0
APP100760,8000,0,Salaried,56,Married,1.0,678.0,1,13.2,17900.0,15000.0,115000,120,Business,Rural,Graduate,Female,Private,1
APP100761,8000,3000,Salaried,41,Married,0.0,710.0,3,5.6,23100.0,47000.0,85000,120,Personal,Urban,Graduate,Female,Govt,1
APP100762,10000,3000,Salaried,45,Single,0.0,461.0,0,24.4,19000.0,203000.0,346000,120,Education,Rural,Postgraduate,Female,Private,1
APP100763,8000,3000,Self-Employed,48,Married,0.0,749.0,1,8.0,11700.0,0.0,255000,240,Education,Urban,Graduate,Male,Self,0
APP100764,8000,3000,Salaried,44,Single,0.0,699.0,1,39.2,2700.0,22000.0,146000,36,Business,Rural,Graduate,Female,Private,0
APP100765,8000,3000,Self-Employed,58,Single,1.0,675.0,1,5.0,4200.0,195000.0,153000,360,Home,Rural,Graduate,Female,Private,1
APP100766,8000,0,Self-Employed,39,Married,2.0,560.0,1,9.7,2500.0,136000.0,157000,240,Home,Urban,Postgraduate,Male,Self,0
APP100767,8000,0,Business,37,Married,0.0,749.0,0,40.6,5700.0,0.0,201000,60,Business,Urban,Postgraduate,Male,Self,0
APP100768,8000,0,Salaried,31,Married,0.0,823.0,1,90.0,5800.0,,186000,12,Education,Urban,Postgraduate,Male,Private,0
APP100769,8000,0,Business,35,Married,2.0,643.0,0,5.0,,49000.0,54000,240,Home,Semi-Urban,Graduate,Female,Govt,1
APP100770,8000,0,Salaried,30,Married,0.0,,1,10.0,14000.0,172000.0,199000,240,Home,Urban,Graduate,Male,Govt,1
APP100771,8000,3000,Business,44,Single,3.0,682.0,0,8.4,4900.0,101000.0,299000,360,Business,Semi-Urban,Graduate,Female,Govt,1
APP100772,8000,0,Salaried,28,Married,0.0,644.0,0,11.8,5600.0,74000.0,65000,60,Home,Urban,Graduate,Male,Private,1
APP100773,8000,0,Salaried,38,Married,1.0,663.0,0,59.1,1700.0,0.0,196000,36,Personal,Urban,Undergraduate,Female,Govt,0
APP100774,8000,3000,Self-Employed,43,Married,0.0,756.0,2,5.0,8700.0,36000.0,132000,360,Business,Semi-Urban,Undergraduate,Male,Self,1
APP100775,8000,3000,Salaried,39,Married,3.0,674.0,0,15.1,7400.0,121000.0,112000,60,Home,Semi-Urban,Postgraduate,Male,Self,1
APP100776,8000,0,Salaried,29,Married,2.0,706.0,0,9.3,4400.0,26000.0,152000,240,Business,Urban,Undergraduate,Male,Private,1
APP100777,8000,3000,Self-Employed,44,Single,2.0,862.0,0,46.3,11900.0,0.0,212000,36,Education,Semi-Urban,Postgraduate,Male,Private,0
APP100778,8000,0,Self-Employed,37,Single,0.0,811.0,0,6.9,9100.0,33000.0,138000,240,Personal,Rural,Graduate,Female,Private,1
APP100779,8000,3000,Self-Employed,21,Married,3.0,577.0,1,73.8,14600.0,92000.0,304000,36,Education,Urban,Undergraduate,Male,Self,0
APP100780,8000,0,Self-Employed,28,Single,3.0,820.0,2,5.0,15300.0,22000.0,94000,240,Personal,Urban,Graduate,Female,Self,1
APP100781,8000,0,Salaried,52,Married,1.0,771.0,4,9.6,16600.0,200000.0,164000,180,Home,Rural,Postgraduate,Male,Govt,1
APP100782,8000,3000,Salaried,52,Single,1.0,790.0,3,5.1,43000.0,224000.0,174000,360,Home,Urban,Graduate,Male,Govt,1
APP100783,8000,3000,Salaried,43,Single,3.0,623.0,0,90.0,9200.0,9000.0,297000,12,Business,Urban,Graduate,Male,Self,0
APP100784,8000,3000,Salaried,45,Single,1.0,699.0,0,18.0,3100.0,87000.0,101000,60,Home,Semi-Urban,Postgraduate,Male,Private,1
APP100785,8000,0,Business,30,Married,0.0,644.0,0,20.6,5300.0,0.0,64000,36,Business,Urban,Graduate,Female,Govt,0
APP100786,8000,0,Self-Employed,35,Married,2.0,674.0,2,8.4,5400.0,299000.0,239000,360,Home,Urban,Graduate,Male,Private,1
APP100787,8000,0,Salaried,50,Married,1.0,837.0,0,10.0,3200.0,45000.0,159000,180,Education,Rural,Graduate,Female,Self,1
APP100788,8000,3100,Salaried,42,Single,3.0,684.0,1,14.8,700.0,9000.0,310000,180,Business,Urban,Graduate,Female,Private,1
APP100789,8000,0,Business,38,Married,1.0,517.0,1,48.9,10200.0,137000.0,126000,36,Home,Rural,Undergraduate,Male,Self,0
